episode_id,agent_name,reward_total,score,episode_length,steps,score_per_step,reward_per_step,lives_lost,seed,model_path,timestamp,variant
8,dqn_reward_500k_alpha0p0005_beta1_seed123,470.0,,548,548,,0.8576642335766423,,1008,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:03:18,alpha0p0005_beta1_seed123
9,dqn_reward_500k_alpha0p0005_beta1_seed123,550.0,,478,478,,1.1506276150627617,,1009,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:03:20,alpha0p0005_beta1_seed123
10,dqn_reward_500k_alpha0p0005_beta1_seed123,470.0,,546,546,,0.8608058608058609,,1010,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:03:22,alpha0p0005_beta1_seed123
11,dqn_reward_500k_alpha0p0005_beta1_seed123,670.0,,569,569,,1.1775043936731109,,1011,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:03:25,alpha0p0005_beta1_seed123
12,dqn_reward_500k_alpha0p0005_beta1_seed123,590.0,,586,586,,1.006825938566553,,1012,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:03:27,alpha0p0005_beta1_seed123
13,dqn_reward_500k_alpha0p0005_beta1_seed123,470.0,,547,547,,0.8592321755027422,,1013,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:03:29,alpha0p0005_beta1_seed123
14,dqn_reward_500k_alpha0p0005_beta1_seed123,470.0,,550,550,,0.8545454545454545,,1014,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:03:32,alpha0p0005_beta1_seed123
15,dqn_reward_500k_alpha0p0005_beta1_seed123,590.0,,579,579,,1.0189982728842832,,1015,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:03:34,alpha0p0005_beta1_seed123
16,dqn_reward_500k_alpha0p0005_beta1_seed123,670.0,,564,564,,1.1879432624113475,,1016,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:03:36,alpha0p0005_beta1_seed123
17,dqn_reward_500k_alpha0p0005_beta1_seed123,670.0,,568,568,,1.1795774647887325,,1017,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:03:39,alpha0p0005_beta1_seed123
18,dqn_reward_500k_alpha0p0005_beta1_seed123,470.0,,549,549,,0.8561020036429873,,1018,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:03:41,alpha0p0005_beta1_seed123
19,dqn_reward_500k_alpha0p0005_beta1_seed123,590.0,,579,579,,1.0189982728842832,,1019,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:03:43,alpha0p0005_beta1_seed123
20,dqn_reward_500k_alpha0p0005_beta1_seed123,550.0,,471,471,,1.167728237791932,,1020,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:03:45,alpha0p0005_beta1_seed123
21,dqn_reward_500k_alpha0p0005_beta1_seed123,670.0,,564,564,,1.1879432624113475,,1021,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:03:48,alpha0p0005_beta1_seed123
22,dqn_reward_500k_alpha0p0005_beta1_seed123,470.0,,550,550,,0.8545454545454545,,1022,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:03:50,alpha0p0005_beta1_seed123
23,dqn_reward_500k_alpha0p0005_beta1_seed123,470.0,,547,547,,0.8592321755027422,,1023,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:03:52,alpha0p0005_beta1_seed123
24,dqn_reward_500k_alpha0p0005_beta1_seed123,590.0,,580,580,,1.0172413793103448,,1024,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:03:55,alpha0p0005_beta1_seed123
25,dqn_reward_500k_alpha0p0005_beta1_seed123,550.0,,474,474,,1.160337552742616,,1025,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:03:57,alpha0p0005_beta1_seed123
26,dqn_reward_500k_alpha0p0005_beta1_seed123,550.0,,472,472,,1.1652542372881356,,1026,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:03:59,alpha0p0005_beta1_seed123
27,dqn_reward_500k_alpha0p0005_beta1_seed123,470.0,,549,549,,0.8561020036429873,,1027,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:04:01,alpha0p0005_beta1_seed123
28,dqn_reward_500k_alpha0p0005_beta1_seed123,590.0,,584,584,,1.0102739726027397,,1028,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:04:03,alpha0p0005_beta1_seed123
29,dqn_reward_500k_alpha0p0005_beta1_seed123,550.0,,473,473,,1.162790697674419,,1029,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:04:05,alpha0p0005_beta1_seed123
30,dqn_reward_500k_alpha0p0005_beta1_seed123,470.0,,547,547,,0.8592321755027422,,1030,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:04:07,alpha0p0005_beta1_seed123
31,dqn_reward_500k_alpha0p0005_beta1_seed123,470.0,,549,549,,0.8561020036429873,,1031,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:04:09,alpha0p0005_beta1_seed123
32,dqn_reward_500k_alpha0p0005_beta1_seed123,550.0,,474,474,,1.160337552742616,,1032,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:04:12,alpha0p0005_beta1_seed123
33,dqn_reward_500k_alpha0p0005_beta1_seed123,670.0,,564,564,,1.1879432624113475,,1033,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:04:14,alpha0p0005_beta1_seed123
34,dqn_reward_500k_alpha0p0005_beta1_seed123,550.0,,474,474,,1.160337552742616,,1034,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:04:16,alpha0p0005_beta1_seed123
35,dqn_reward_500k_alpha0p0005_beta1_seed123,670.0,,564,564,,1.1879432624113475,,1035,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:04:18,alpha0p0005_beta1_seed123
36,dqn_reward_500k_alpha0p0005_beta1_seed123,470.0,,547,547,,0.8592321755027422,,1036,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:04:20,alpha0p0005_beta1_seed123
37,dqn_reward_500k_alpha0p0005_beta1_seed123,470.0,,550,550,,0.8545454545454545,,1037,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:04:23,alpha0p0005_beta1_seed123
38,dqn_reward_500k_alpha0p0005_beta1_seed123,550.0,,473,473,,1.162790697674419,,1038,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:04:24,alpha0p0005_beta1_seed123
39,dqn_reward_500k_alpha0p0005_beta1_seed123,590.0,,581,581,,1.0154905335628228,,1039,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:04:27,alpha0p0005_beta1_seed123
40,dqn_reward_500k_alpha0p0005_beta1_seed123,670.0,,570,570,,1.1754385964912282,,1040,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:04:29,alpha0p0005_beta1_seed123
41,dqn_reward_500k_alpha0p0005_beta1_seed123,590.0,,584,584,,1.0102739726027397,,1041,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:04:32,alpha0p0005_beta1_seed123
42,dqn_reward_500k_alpha0p0005_beta1_seed123,590.0,,585,585,,1.0085470085470083,,1042,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:04:35,alpha0p0005_beta1_seed123
43,dqn_reward_500k_alpha0p0005_beta1_seed123,550.0,,476,476,,1.1554621848739497,,1043,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:04:37,alpha0p0005_beta1_seed123
44,dqn_reward_500k_alpha0p0005_beta1_seed123,550.0,,471,471,,1.167728237791932,,1044,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:04:39,alpha0p0005_beta1_seed123
45,dqn_reward_500k_alpha0p0005_beta1_seed123,590.0,,579,579,,1.0189982728842832,,1045,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:04:42,alpha0p0005_beta1_seed123
46,dqn_reward_500k_alpha0p0005_beta1_seed123,550.0,,472,472,,1.1652542372881356,,1046,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:04:45,alpha0p0005_beta1_seed123
47,dqn_reward_500k_alpha0p0005_beta1_seed123,550.0,,477,477,,1.1530398322851152,,1047,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:04:46,alpha0p0005_beta1_seed123
48,dqn_reward_500k_alpha0p0005_beta1_seed123,550.0,,476,476,,1.1554621848739497,,1048,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:04:48,alpha0p0005_beta1_seed123
49,dqn_reward_500k_alpha0p0005_beta1_seed123,550.0,,477,477,,1.1530398322851152,,1049,models\dqn_reward_500k_alpha0p0005_beta1_seed123.zip,2026-06-07T20:04:51,alpha0p0005_beta1_seed123
0,dqn_reward_500k_alpha0p001_beta0p5_seed123,450.0,,432,432,,1.0416666666666667,,1000,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:05:23,alpha0p001_beta0p5_seed123
1,dqn_reward_500k_alpha0p001_beta0p5_seed123,670.0,,683,683,,0.9809663250366032,,1001,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:05:26,alpha0p001_beta0p5_seed123
2,dqn_reward_500k_alpha0p001_beta0p5_seed123,670.0,,687,687,,0.975254730713246,,1002,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:05:28,alpha0p001_beta0p5_seed123
3,dqn_reward_500k_alpha0p001_beta0p5_seed123,670.0,,690,690,,0.9710144927536232,,1003,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:05:31,alpha0p001_beta0p5_seed123
4,dqn_reward_500k_alpha0p001_beta0p5_seed123,670.0,,688,688,,0.9738372093023256,,1004,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:05:33,alpha0p001_beta0p5_seed123
5,dqn_reward_500k_alpha0p001_beta0p5_seed123,320.0,,305,305,,1.0491803278688523,,1005,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:05:34,alpha0p001_beta0p5_seed123
6,dqn_reward_500k_alpha0p001_beta0p5_seed123,1270.0,,699,699,,1.8168812589413448,,1006,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:05:37,alpha0p001_beta0p5_seed123
7,dqn_reward_500k_alpha0p001_beta0p5_seed123,320.0,,305,305,,1.0491803278688523,,1007,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:05:38,alpha0p001_beta0p5_seed123
8,dqn_reward_500k_alpha0p001_beta0p5_seed123,1270.0,,696,696,,1.8247126436781609,,1008,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:05:41,alpha0p001_beta0p5_seed123
9,dqn_reward_500k_alpha0p001_beta0p5_seed123,450.0,,438,438,,1.0273972602739727,,1009,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:05:42,alpha0p001_beta0p5_seed123
10,dqn_reward_500k_alpha0p001_beta0p5_seed123,1270.0,,694,694,,1.829971181556196,,1010,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:05:45,alpha0p001_beta0p5_seed123
11,dqn_reward_500k_alpha0p001_beta0p5_seed123,320.0,,307,307,,1.0423452768729642,,1011,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:05:46,alpha0p001_beta0p5_seed123
12,dqn_reward_500k_alpha0p001_beta0p5_seed123,670.0,,690,690,,0.9710144927536232,,1012,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:05:49,alpha0p001_beta0p5_seed123
13,dqn_reward_500k_alpha0p001_beta0p5_seed123,1270.0,,695,695,,1.8273381294964028,,1013,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:05:52,alpha0p001_beta0p5_seed123
14,dqn_reward_500k_alpha0p001_beta0p5_seed123,1270.0,,698,698,,1.819484240687679,,1014,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:05:55,alpha0p001_beta0p5_seed123
15,dqn_reward_500k_alpha0p001_beta0p5_seed123,670.0,,683,683,,0.9809663250366032,,1015,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:05:57,alpha0p001_beta0p5_seed123
16,dqn_reward_500k_alpha0p001_beta0p5_seed123,320.0,,302,302,,1.0596026490066226,,1016,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:05:59,alpha0p001_beta0p5_seed123
17,dqn_reward_500k_alpha0p001_beta0p5_seed123,320.0,,306,306,,1.0457516339869282,,1017,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:00,alpha0p001_beta0p5_seed123
18,dqn_reward_500k_alpha0p001_beta0p5_seed123,1270.0,,697,697,,1.8220946915351504,,1018,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:02,alpha0p001_beta0p5_seed123
19,dqn_reward_500k_alpha0p001_beta0p5_seed123,670.0,,683,683,,0.9809663250366032,,1019,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:05,alpha0p001_beta0p5_seed123
20,dqn_reward_500k_alpha0p001_beta0p5_seed123,450.0,,431,431,,1.0440835266821349,,1020,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:07,alpha0p001_beta0p5_seed123
21,dqn_reward_500k_alpha0p001_beta0p5_seed123,320.0,,302,302,,1.0596026490066226,,1021,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:08,alpha0p001_beta0p5_seed123
22,dqn_reward_500k_alpha0p001_beta0p5_seed123,1270.0,,698,698,,1.819484240687679,,1022,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:10,alpha0p001_beta0p5_seed123
23,dqn_reward_500k_alpha0p001_beta0p5_seed123,1270.0,,695,695,,1.8273381294964028,,1023,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:13,alpha0p001_beta0p5_seed123
24,dqn_reward_500k_alpha0p001_beta0p5_seed123,670.0,,684,684,,0.97953216374269,,1024,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:16,alpha0p001_beta0p5_seed123
25,dqn_reward_500k_alpha0p001_beta0p5_seed123,450.0,,434,434,,1.036866359447005,,1025,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:18,alpha0p001_beta0p5_seed123
26,dqn_reward_500k_alpha0p001_beta0p5_seed123,450.0,,432,432,,1.0416666666666667,,1026,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:20,alpha0p001_beta0p5_seed123
27,dqn_reward_500k_alpha0p001_beta0p5_seed123,1270.0,,697,697,,1.8220946915351504,,1027,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:22,alpha0p001_beta0p5_seed123
28,dqn_reward_500k_alpha0p001_beta0p5_seed123,670.0,,688,688,,0.9738372093023256,,1028,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:25,alpha0p001_beta0p5_seed123
29,dqn_reward_500k_alpha0p001_beta0p5_seed123,450.0,,433,433,,1.039260969976905,,1029,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:27,alpha0p001_beta0p5_seed123
30,dqn_reward_500k_alpha0p001_beta0p5_seed123,1270.0,,695,695,,1.8273381294964028,,1030,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:30,alpha0p001_beta0p5_seed123
31,dqn_reward_500k_alpha0p001_beta0p5_seed123,1270.0,,697,697,,1.8220946915351504,,1031,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:34,alpha0p001_beta0p5_seed123
32,dqn_reward_500k_alpha0p001_beta0p5_seed123,450.0,,434,434,,1.036866359447005,,1032,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:35,alpha0p001_beta0p5_seed123
33,dqn_reward_500k_alpha0p001_beta0p5_seed123,320.0,,302,302,,1.0596026490066226,,1033,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:37,alpha0p001_beta0p5_seed123
34,dqn_reward_500k_alpha0p001_beta0p5_seed123,450.0,,434,434,,1.036866359447005,,1034,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:39,alpha0p001_beta0p5_seed123
35,dqn_reward_500k_alpha0p001_beta0p5_seed123,320.0,,302,302,,1.0596026490066226,,1035,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:40,alpha0p001_beta0p5_seed123
36,dqn_reward_500k_alpha0p001_beta0p5_seed123,1270.0,,695,695,,1.8273381294964028,,1036,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:43,alpha0p001_beta0p5_seed123
37,dqn_reward_500k_alpha0p001_beta0p5_seed123,1270.0,,698,698,,1.819484240687679,,1037,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:46,alpha0p001_beta0p5_seed123
38,dqn_reward_500k_alpha0p001_beta0p5_seed123,450.0,,433,433,,1.039260969976905,,1038,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:48,alpha0p001_beta0p5_seed123
39,dqn_reward_500k_alpha0p001_beta0p5_seed123,670.0,,685,685,,0.978102189781022,,1039,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:51,alpha0p001_beta0p5_seed123
40,dqn_reward_500k_alpha0p001_beta0p5_seed123,320.0,,308,308,,1.0389610389610389,,1040,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:52,alpha0p001_beta0p5_seed123
41,dqn_reward_500k_alpha0p001_beta0p5_seed123,670.0,,688,688,,0.9738372093023256,,1041,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:55,alpha0p001_beta0p5_seed123
42,dqn_reward_500k_alpha0p001_beta0p5_seed123,670.0,,689,689,,0.9724238026124818,,1042,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:58,alpha0p001_beta0p5_seed123
43,dqn_reward_500k_alpha0p001_beta0p5_seed123,450.0,,436,436,,1.0321100917431192,,1043,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:07:00,alpha0p001_beta0p5_seed123
44,dqn_reward_500k_alpha0p001_beta0p5_seed123,450.0,,431,431,,1.0440835266821349,,1044,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:07:02,alpha0p001_beta0p5_seed123
45,dqn_reward_500k_alpha0p001_beta0p5_seed123,670.0,,683,683,,0.9809663250366032,,1045,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:07:05,alpha0p001_beta0p5_seed123
46,dqn_reward_500k_alpha0p001_beta0p5_seed123,450.0,,432,432,,1.0416666666666667,,1046,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:07:06,alpha0p001_beta0p5_seed123
47,dqn_reward_500k_alpha0p001_beta0p5_seed123,450.0,,437,437,,1.0297482837528604,,1047,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:07:08,alpha0p001_beta0p5_seed123
48,dqn_reward_500k_alpha0p001_beta0p5_seed123,450.0,,436,436,,1.0321100917431192,,1048,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:07:10,alpha0p001_beta0p5_seed123
49,dqn_reward_500k_alpha0p001_beta0p5_seed123,450.0,,437,437,,1.0297482837528604,,1049,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:07:12,alpha0p001_beta0p5_seed123
